ac08_id,facebook_pop_sum,facebook_pop_num_cells
2008-24-017,388805.5555089,27238.21729862509
2008-24-001,395610.1377768513,57350.80881932844
2008-24-022,295869.6283697676,23828.59685886923
2008-24-026,226449.00977661,21277.25145026346
2008-24-027,383701.90083466296,39037.19913988368
2008-24-023,415029.4905409235,29134.28704728927
2008-24-025,329321.9376630509,21778.319570818272
2008-24-031,433413.2821543966,37359.657364338666
2008-24-037,364358.855215036,27972.30126100665
2008-24-033,374157.5815463362,38486.54176509244
2008-24-005,137920.81842697106,12871.636087145773
2008-24-060,305451.81715989124,24226.141958695134
2008-24-032,284657.014766366,29843.87178428552
2008-24-039,404804.5282401928,27130.645919480598
2008-24-122,370904.2019081687,35274.584869982165
2008-24-123,286650.2396734245,32433.546541314667
2008-24-004,847242.8080968773,83347.38184582579
2008-24-024,344721.838601882,32225.37306033003
2008-24-035,333747.36282435944,38524.038346074776
2008-24-038,303023.26639584743,29834.768630063147
2008-24-036,161718.2088641438,18115.343599745287
2008-24-129,424521.113081187,37944.36655992018
2008-24-034,230517.22803089372,30439.46323874588
2008-24-121,392305.9748985589,28895.911165228103
2008-24-120,389105.9544390949,31838.092627202383
2008-24-064,421019.7098496976,54770.30782484345
2008-24-130,449751.37942804856,33256.48677777301
2008-24-065,296973.8803764916,30414.27169804813
2008-24-125,362023.0036755012,35308.77791014512
2008-24-041,126054.64688041042,21495.51471127554
2008-24-002,488989.69153678016,57582.63830095698
2008-24-047,389318.7779682589,8531.009208710322
2008-24-040,346814.71748906,47749.81311762405
2008-24-057,418094.4076641473,32475.011937105905
2008-24-055,34079.15361425431,4424.001959166313
2008-24-124,351262.3567341981,33086.031693640405
2008-24-045,178494.13500338583,11277.683481642263
2008-24-056,368218.5540116374,5919.334648572709
2008-24-046,903456.858824336,11093.86286682059
2008-24-048,310568.2278735746,3762.7828042644087
2008-24-051,180305.39954257823,2375.389359207605
2008-24-131,396607.0784013627,32769.46100104277
2008-24-044,575388.6530274966,7866.354317701857
2008-24-049,188436.69005578844,2311.4224673791687
2008-24-042,473859.8392140852,12530.901464173434
2008-24-052,557616.8215271004,6974.834710379897
2008-24-054,267254.10595046007,3352.998619951657
2008-24-043,706088.7767448594,17754.851676568785
2008-24-050,634569.2486726053,8157.446256489126
2008-24-053,778653.7432797702,9613.256164462551
2008-24-117,293305.6104505579,26807.52970308993
2008-24-132,571383.7980691486,23090.457706526584
2008-24-066,391264.7702631989,49322.022239134254
2008-24-076,269339.20214897994,45527.5233143728
2008-24-119,335468.6314905467,21902.246332896557
2008-24-126,541646.3620578105,38425.8105442815
2008-24-118,268756.0660128478,22694.974749942947
2008-24-063,425809.2456077591,46078.49986477631
2008-24-058,415857.9814613428,26363.777723584964
2008-24-134,460014.7051855746,41918.90522227584
2008-24-062,348447.71851209534,22691.93266668066
2008-24-077,620281.7104427282,41866.06943543794
2008-24-133,392308.48383374,23977.951906901195
2008-24-135,251497.1974721524,29168.921184509105
2008-24-067,636924.5965232161,50117.91064165554
2008-24-115,276500.739679447,21399.83138729562
2008-24-127,407382.81398700847,34610.80081294885
2008-24-111,487004.9826048879,25811.30133426332
2008-24-116,266579.56795953057,16170.215076184948
2008-24-061,461030.5701533532,32491.267970877903
2008-24-114,342888.25090412254,18651.41688881773
2008-24-113,323250.57796470745,19932.16842980283
2008-24-112,407284.31412309,27497.817420640607
2008-24-128,373765.9101443305,38102.23560782989
2008-24-137,404518.6449629296,49772.82777043499
2008-24-110,431199.3827741253,24786.04967810816
2008-24-059,386007.3783588579,25776.11476900056
2008-24-078,113733.36445678874,5835.935310702817
2008-24-136,688850.8134467856,40064.65269187232
2008-24-079,237434.11230176612,12111.641778922078
2008-24-108,353565.05191584834,17529.60949803514
2008-24-082,408266.8170396175,44287.612810567865
2008-24-081,432751.4898141842,48626.66616951741
2008-24-109,402524.097184712,20854.12440563341
2008-24-080,290390.14949544665,54115.67833781422
2008-24-139,401340.7477836927,27952.109224359403
2008-24-069,315917.6848442969,13496.39211909528
2008-24-068,228041.3963218993,9531.3462391683
2008-24-144,319393.3918700869,13685.927009569425
2008-24-146,361549.9429597528,23523.192378865155
2008-24-107,356807.0007149763,29469.539303430007
2008-24-141,158366.41398877886,6803.628092058678
2008-24-138,366750.6815585121,38478.634428886144
2008-24-142,204565.3197666362,8765.57282110006
2008-24-071,694713.1716910972,47247.089100478726
2008-24-143,311166.9041280333,13333.424066024952
2008-24-140,433444.7590902028,24162.4422273374
2008-24-070,236463.6125607161,9918.545436103252
2008-24-072,426958.0963754237,47621.569923592
2008-24-145,298472.3931243049,12789.467442495705
2008-24-150,294225.77157091326,17531.326935232864
2008-24-147,348413.56081837823,22715.87134750766
2008-24-073,353331.1671791481,35327.226555484696
2008-24-106,377690.2811540164,32772.42784976248
2008-24-103,709327.2357451974,45750.801187101184
2008-24-148,358869.3621019849,21197.40850946509
2008-24-074,376171.70280066505,40492.11613035043
2008-24-096,284693.17843660066,31323.47253672638
2008-24-075,397750.5128457605,29475.38688318944
2008-24-083,340941.9430502145,30163.672814180773
2008-24-151,388426.8722685109,37593.35863164861
2008-24-152,349175.85082191025,29890.68485260519
2008-24-084,293605.1179243625,33624.54218013896
2008-24-095,341352.5912343984,33060.04394320259
2008-24-104,157647.342448571,7514.395168976118
2008-24-149,314785.47885679145,19899.498755540408
2008-24-105,246317.6903136964,11632.929145764734
2008-24-102,404765.976873232,34599.462990570486
2008-24-153,364054.4731737955,21420.64801061866
2008-24-101,337835.77496537304,29058.064567769616
2008-24-154,289912.2013701485,24458.593926906004
2008-24-085,335115.1426434948,36645.9181087967
2008-24-087,472957.4868474698,48607.57495279926
2008-24-086,194741.39405778455,13463.720850717218
2008-24-097,336282.6395488289,27453.504321177257
2008-24-094,301034.5114416395,26963.883243039912
2008-24-156,425464.4964094486,32234.839312068696
2008-24-172,404333.68177574105,33193.95408311968
2008-24-100,416997.0790130845,33019.299124998695
2008-24-155,555765.5337214957,34456.020757926744
2008-24-157,465069.5412159115,37827.21600354051
2008-24-088,345017.8669537968,35660.14726294071
2008-24-158,268065.8288991365,22876.833763942486
2008-24-091,313247.69219973334,30538.361416545813
2008-24-171,299834.2822892724,34915.83458091713
2008-24-166,198289.1829798047,5218.146913108798
2008-24-167,747365.1098064167,8473.097844441229
2008-24-170,405756.653778951,37054.7636532607
2008-24-089,310453.5775552592,33595.735380713006
2008-24-161,24845.187291004397,6111.563741936568
2008-24-169,351905.7370508557,33903.797972611974
2008-24-099,265322.576505226,22935.123975216597
2008-24-160,109832.49521787609,3725.687109381468
2008-24-168,3304089.029594993,36773.1447490063
2008-24-162,6099.577462071231,1500.409557058579
2008-24-159,561944.3171214691,2825.7415233954484
2008-24-163,11374.094944091214,2797.866059268003
2008-24-165,826256.183083895,7844.173455662133
2008-24-093,319463.25020974054,26277.61212064736
2008-24-164,28480.61548861572,6885.468629456009
2008-24-098,338160.09947679355,28937.70176813437
2008-24-174,276990.51050256554,19940.55312906399
2008-24-090,355067.9800526339,24762.275005453608
2008-24-092,314623.1610552781,23807.44237303236
2008-24-175,333612.35718450625,22154.988865039588
2008-24-176,368390.5681038148,33052.83679777542
2008-24-177,457498.8036304039,44023.927757086254
2008-24-179,267986.8498815351,25281.13150961217
2008-24-178,466198.64577477326,33821.87995791847
2008-24-180,476940.1138236155,31885.402244364646
2008-24-181,567452.825449743,39254.46921964232
2008-24-182,268486.1020035559,31713.597862689527
2008-24-003,289262.11679675966,44198.056176216254
2008-24-006,337999.72536041634,30616.492825830355
2008-24-173,282936.8532455147,35100.308267485125
2008-06-001,292192.2573106845,33717.669212212524
2008-06-002,294388.7515031449,30968.583669609496
2008-06-003,277606.1293044127,31566.32634002599
2008-06-007,375301.41415291233,33786.98315188079
2008-06-008,308730.17058162694,22645.23713624517
2008-06-005,348148.39782590355,30361.230203215357
2008-06-004,203269.33421892,18463.735676930337
2008-06-006,445882.94331235375,39100.18808593279
2008-06-012,302166.0167003249,35601.896634551405
2008-06-009,229801.7967225036,14757.851249777974
2008-06-010,448184.7120763245,29470.482224384283
2008-06-015,289694.8717415007,37420.64305357761
2008-06-011,214317.0144824905,21758.225002178817
2008-06-014,251160.8015082444,24307.783825918086
2008-06-013,273652.346666418,27773.985814688604
2008-06-020,422463.7214920514,37728.39977141734
2008-06-017,280508.71661149955,26778.74419032922
2008-06-043,240961.4294992746,39773.15974720665
2008-06-018,281584.11080307915,23921.56633041589
2008-06-019,342423.3159798406,27268.76766941212
2008-06-042,378285.4233668517,57354.14264956761
2008-06-038,266682.6713363098,24139.71955080773
2008-06-016,333012.1525468928,31682.23061304507
2008-06-039,337637.4639978382,47179.646413511226
2008-06-041,329612.91387939395,54292.23037554565
2008-06-021,269244.8798757526,22112.960499971414
2008-06-023,407208.5517804867,39221.42638899879
2008-06-044,238973.5455751176,38196.4356799322
2008-06-022,229287.108796323,29634.779150885995
2008-06-037,396030.8051782905,34747.48721946379
2008-06-045,204680.09015229117,30962.796428968497
2008-06-040,330562.92315989645,57696.05820546723
2008-06-048,311372.1233341903,37883.33887526581
2008-06-046,309524.71077262313,48534.26043898588
2008-06-024,710912.7794497163,44352.89140366791
2008-06-026,248243.5286077762,16359.807118680088
2008-06-035,265485.1821596285,25959.71751415467
2008-06-027,363566.96241222456,33549.94578522182
2008-06-036,271058.2478163847,21642.85323797217
2008-06-025,138183.14381386538,8083.417461860119
2008-06-049,302123.88139518426,34565.69430224219
2008-06-047,256826.4556802092,41349.3321865881
2008-06-051,336209.8358539365,41041.480668501565
2008-06-034,272159.0334162218,28679.86061396693
2008-06-033,357940.796686214,24202.740128616504
2008-06-050,255647.69702560408,32117.940167323155
2008-06-053,324888.5163503525,39946.83947567448
2008-06-032,117706.23404037446,9471.371522902002
2008-06-028,263610.8507607765,27862.74332129257
2008-06-052,95290.94750962792,11631.570998339675
2008-06-060,348325.36153480766,31850.87221318276
2008-06-029,494809.5081984998,43894.78379576806
2008-06-059,407845.4458878348,49317.804100246256
2008-06-061,379242.2296534054,31575.75030367306
2008-06-031,183460.3625902499,16954.87518610127
2008-06-030,216678.6994225111,18853.223052490648
2008-06-054,299900.85138098866,55103.60491483322
2008-06-063,300813.3559323036,24635.80982241293
2008-06-058,333843.44993860763,47751.59509828685
2008-06-062,127370.3780760239,9923.637851013602
2008-06-057,297138.5616119513,33541.322788278034
2008-06-067,296576.191751653,33988.02180805373
2008-06-064,220765.34629246852,27449.83433033273
2008-06-056,266750.02607414854,31176.26863116101
2008-06-066,181617.6422331733,28350.507925755217
2008-06-065,257916.9068640747,37310.064473849474
2008-06-055,295376.6250384087,46776.18702284908
2008-06-076,1135357.1778554292,84945.12366496588
2008-06-090,770868.3250832199,36501.48105614178
2008-06-077,334668.0251495113,22849.99230860368
2008-06-087,507046.3440267058,18209.37391373988
2008-06-075,613583.9357338368,60477.11076815256
2008-06-073,361291.9259391503,45021.52520712658
2008-06-078,586251.6844256534,57619.76824148368
2008-06-069,289225.9645512152,44166.02300072121
2008-06-089,329931.53527367505,18498.14628876762
2008-06-086,493160.3022490348,24525.87397814286
2008-06-068,269055.0202413633,34546.42741000775
2008-06-088,68959.03409998567,11465.65525774091
2008-06-085,267800.3983642775,32284.552229063927
2008-06-074,257864.91295730413,31062.19416401645
2008-06-082,406283.9974754061,29465.84322956517
2008-06-084,423566.75217251584,33249.011633429225
2008-06-072,325751.4265307404,44926.656191465765
2008-06-079,325742.1281758614,26989.510947844537
2008-06-070,103269.97766296285,11103.241118452468
2008-06-071,257887.97442435796,27660.968877618507
2008-06-083,375004.8041723525,26727.596637730487
2008-06-080,393638.93968290655,30652.738000937818
2008-06-081,389554.6006995004,20703.942919586458
2008-02-021,29893.99178498009,7957.899583429098
2008-02-001,115145.21331071816,12216.648349805968
2008-02-004,137697.54406624776,12479.091665169966
2008-02-003,116184.31909410372,13239.182241388977
2008-02-005,99943.16075800043,16406.72842601723
2008-02-020,127019.51423673354,18173.10660117719
2008-02-022,124926.3291911514,16436.81499288861
2008-02-006,93460.27142548555,16617.16163081685
2008-02-017,154303.94072377044,24167.42863621015
2008-02-018,99981.18794130917,14163.771584649694
2008-02-009,130928.73720303812,19827.04498729355
2008-02-007,157000.2953243236,20512.591938157195
2008-02-019,113794.3080225043,22735.247438879767
2008-02-008,115788.21418328176,18020.46692327608
2008-02-023,119082.13987605282,14604.199020892847
2008-02-015,127745.57016487076,14188.27974603339
2008-02-016,75270.70908632442,11574.18889755301
2008-02-010,112536.53175908972,21637.57966164916
2008-02-014,98236.09118106196,19293.41843685392
2008-02-068,87383.75793356253,12403.359310064465
2008-02-013,63451.378705407566,15703.22573696672
2008-02-031,139098.29138262145,18113.81040072296
2008-02-030,157838.94076986075,17832.518885063895
2008-02-011,100044.04222367676,21509.260851349118
2008-02-012,127632.62109260604,21860.008666752998
2008-02-024,113054.588609932,17356.288804486336
2008-02-037,99169.21418326691,17636.25965263344
2008-02-032,89247.36186231645,14440.633780009048
2008-02-041,103364.62767823553,26065.530395195565
2008-02-042,95740.46304609756,24977.585441500923
2008-02-033,99776.96102624836,15758.78488832098
2008-02-040,125789.45232162064,19504.68166621555
2008-02-038,74872.78143264337,13996.610643759584
2008-02-035,135923.56870347727,15943.625628840367
2008-02-036,80144.8829557941,13930.095564242132
2008-02-029,91563.04789817343,16286.65282997299
2008-02-066,122288.61589835398,20590.71665897657
2008-02-045,130390.70970905032,26736.419151280323
2008-02-034,176331.50376636043,23420.14822972556
2008-02-025,98045.74916340911,17596.65042036088
2008-02-028,65235.798214252616,14619.831030118625
2008-02-039,97475.66566126542,19700.691264088677
2008-02-047,113454.31549681094,15148.296956089893
2008-02-043,145635.26113767165,26795.3873997901
2008-02-048,99042.92511057964,12300.20531691331
2008-02-027,45439.78008843256,9567.923605397136
2008-02-044,128283.45292070348,22420.12712362766
2008-02-046,144178.48156292125,16100.645639848186
2008-02-026,79144.27992232355,11200.119108707297
2008-02-067,109949.66448328778,21480.039921141743
2008-02-049,142924.81778706925,16319.133466398916
2008-02-050,119818.7820701965,18765.885671128603
2008-02-061,115662.26375593392,20932.38625267785
2008-02-064,111637.51694097588,15801.916173998306
2008-02-065,111826.03740869254,20170.40670400471
2008-02-051,152494.20698429702,23684.610349581664
2008-02-062,66026.71477627075,10472.25155762789
2008-02-063,155744.09584612012,4764.780390016631
2008-02-053,117838.20018092218,16654.16548518234
2008-02-052,154321.68693445035,31101.21635887213
2008-02-060,95848.66620180428,15944.289987099342
2008-02-054,145925.40191247145,13966.92671584565
2008-02-055,128505.14133625958,14903.433952195686
2008-02-057,94029.64168198308,9906.886277377753
2008-02-059,103802.11065280224,7248.54332178575
2008-02-056,110110.73694186524,11646.28776285764
2008-02-058,115199.79704414018,17430.658062104783
2008-02-002,88474.36147684726,10958.007452331864
2008-01-048,166918.4718061452,47656.81297533301
2008-01-047,64327.27474661816,7277.394897432387
2008-01-049,29861.176403529007,4146.311853170395
2008-01-009,43905.99500365751,3604.073376491666
2008-01-002,776165.5061656553,47581.603865708086
2008-01-003,48943.7868954521,4564.03042917393
2008-01-016,188190.0183966661,13872.738879343204
2008-01-010,46534.37306436808,4562.762635012346
2008-01-050,69927.5717391488,8786.277281829156
2008-01-001,36656.11456709499,5004.663516657917
2008-01-008,226518.38686404983,25000.124783510077
2008-01-017,967430.3067216822,60897.221030454486
2008-01-007,119977.98682637868,11230.38956279654
2008-01-046,128996.42959780504,8876.307219076552
2008-01-011,124211.94760295078,12668.684285895026
2008-01-013,107486.03315787263,8484.77834542605
2008-01-012,96390.7604378114,8820.739475518189
2008-01-051,77356.10872318567,5970.609914826229
2008-01-006,448042.8397535756,46671.37956371436
2008-01-018,197565.48368643597,6899.358979486787
2008-01-015,227228.10706363196,19320.151500418204
2008-01-014,95720.58313901864,13830.184205839769
2008-01-031,318972.5076387564,24152.57213259703
2008-01-032,373574.601644042,25068.118084482885
2008-01-028,362524.067896814,19911.342408846685
2008-01-027,275876.03516840294,32974.435250826835
2008-01-022,96207.351016601,2158.3076859909797
2008-01-019,33517.63082615903,7420.322899067251
2008-01-020,3012.06860857553,626.3405582867272
2008-01-023,117829.33789690348,2640.99522298496
2008-01-021,30493.357368991758,3688.485439549986
2008-01-024,41957.26159865143,3041.6131852264807
2008-01-025,18695.46414604148,2088.711101828434
2008-01-026,107909.64791077744,12445.115526564809
2008-01-033,493342.755796906,50853.47570748116
2008-01-029,15943.243915753728,763.6998376362026
2008-01-030,21230.06135878729,994.6175076974324
2008-01-087,260422.2396101665,18899.56210843159
2008-01-034,45595.69253029014,1898.0894799276607
2008-01-045,324892.6502646084,27697.98993042209
2008-01-040,204055.06041272485,15769.338322103868
2008-01-035,139510.16535577076,11475.822843711325
2008-01-085,124806.85376422094,15438.068772449114
2008-01-039,207210.66950060823,17971.105927778764
2008-01-044,323327.13952934253,13567.556962202989
2008-01-086,264197.6781887352,31363.18716144881
2008-01-038,370699.7480397491,15712.35758039237
2008-01-043,7562.966352099488,718.5511801473331
2008-01-052,37040.83454127092,3110.687510401269
2008-01-041,61850.42379381723,4569.387814037909
2008-01-056,176487.9838394355,16411.461219881247
2008-01-083,435936.3473930104,42176.10092304667
2008-01-053,433014.7048135685,36215.78522244762
2008-01-042,47098.022383215706,3027.579727652861
2008-01-037,95228.72853435048,6836.301749184702
2008-01-082,110457.73783702728,9491.893086657394
2008-01-059,134720.43382591227,18921.776083950943
2008-01-057,54750.514803764345,6838.793199892389
2008-01-084,107517.29394100454,19239.021419826506
2008-01-081,195831.72395948408,34836.87488563418
2008-01-055,167627.32310765854,14801.826708546698
2008-01-058,201883.3882986926,35432.3208071081
2008-01-061,250164.9076478532,29072.17174276094
2008-01-054,160127.37910877983,10872.150965916167
2008-01-079,198246.2654318546,27934.352709481296
2008-01-080,197414.52068719172,24658.707502517653
2008-01-060,272261.7313706352,34282.366240306146
2008-01-070,378700.2113808502,37246.77286644805
2008-01-062,162735.67356393003,20263.20126170265
2008-01-063,103001.8215624164,13600.19852847248
2008-01-078,333779.5769931379,25753.445911494327
2008-01-071,508269.7235566038,45714.17533873702
2008-01-077,56511.34871429933,3293.4001361459814
2008-01-068,253476.46066812228,20759.994940132623
2008-01-066,211281.2664283456,26401.932103373547
2008-01-069,170865.6657981509,14461.243621892843
2008-01-076,312109.76907689334,16890.265349190413
2008-01-064,125803.3676905225,25362.354205567604
2008-01-075,90516.12666952558,8885.18391869306
2008-01-074,75271.06196197869,8175.247353698425
2008-01-088,42153.72421968929,4755.3681334984285
2008-01-067,122138.1151882588,10642.814806087928
2008-01-065,121408.0545941062,18746.43713489332
2008-01-005,209381.72633422675,22138.522337556555
2008-01-073,4961.778537853925,380.1956165963784
2008-01-072,6656.979309006457,508.7925020992116
2008-29-052,288785.4687567813,17556.622849767475
2008-29-051,289660.779143372,15952.25901885164
2008-29-050,307976.3197155428,18646.58559081656
2008-29-047,327659.144410208,18380.47716032396
2008-29-049,280757.7938832021,16722.38470742141
2008-29-048,336991.7218978778,18933.68873434837
2008-29-046,295157.5164192946,16730.547244709916
2008-29-043,401808.19107096654,19260.46824982422
2008-29-042,285274.426184839,16387.786453143228
2008-29-031,361444.5852012018,31577.40384179109
2008-29-044,120976.99867467476,5882.028505991424
2008-29-040,338380.3821952741,13828.661713514592
2008-29-041,317789.9771569366,17504.18073579634
2008-29-045,472993.9971912232,22345.57755497135
2008-29-034,298849.3431474077,19421.993000254224
2008-29-032,329881.3233426589,30826.44301048032
2008-29-033,351166.506883703,22804.564956376325
2008-29-035,307969.66359025426,17695.984986003547
2008-29-029,386703.3562927124,32227.179038847637
2008-29-027,275284.9282553387,18358.331704478027
2008-29-003,299452.6826329177,36553.48357963659
2008-29-004,278959.5266730545,32520.87015387225
2008-29-039,326317.00853161403,18950.769414483104
2008-29-030,233533.91187500485,18420.13239556536
2008-29-037,309025.94392175216,17513.376583278412
2008-29-038,313586.97227816726,17768.636183312163
2008-29-028,331384.77204559423,27274.344146927582
2008-29-021,266654.9752500328,28016.908281894022
2008-29-001,289757.9917503328,24529.281422151573
2008-29-005,276432.20065978286,31282.045202593945
2008-29-036,391815.16801474313,23072.1224681288
2008-29-002,278295.36971085315,26544.12930219683
2008-29-006,357326.220609472,37132.34676466895
2008-29-020,263253.4432735068,27542.719428019947
2008-29-026,306215.85525209643,16399.650451201946
2008-29-056,304294.6477132397,23631.601019124617
2008-29-022,341719.89365349023,26953.738717988395
2008-29-019,255808.8130348817,27287.623157073253
2008-29-053,359519.1331978625,25669.19908011402
2008-29-008,391532.10121611576,36145.467865196086
2008-29-007,264503.5358016387,23675.532041190425
2008-29-057,343476.4925586332,22223.086935890373
2008-29-024,299803.1384820567,18195.66486862435
2008-29-009,313740.43485907296,27852.866590933903
2008-29-054,224083.68598667448,15500.770265939413
2008-29-025,304344.92012524774,18068.000873478377
2008-29-010,256823.5687259458,19470.17002062564
2008-29-055,285402.1265262613,20920.86759085204
2008-29-018,257273.05640469663,22379.874455731057
2008-29-059,261570.15134423255,18554.053384418454
2008-29-017,280839.18837083323,20079.774053743346
2008-29-023,273898.8098041872,20799.774995098316
2008-29-060,304523.5513510356,23674.245519556105
2008-29-016,232149.6258174163,15843.594701057416
2008-29-015,294174.2700438917,19016.422527675797
2008-29-013,479180.2816621173,29026.873391861733
2008-29-011,187784.3742862421,11245.68239072418
2008-29-058,308434.25347029686,22322.876005810176
2008-29-068,272842.4920045151,18888.939581950064
2008-29-012,237683.9725361135,14233.976999769038
2008-29-067,308363.5914311199,20988.878061436146
2008-29-092,353805.5328583805,19121.97635755554
2008-29-014,310675.96920159983,26692.85257571796
2008-29-063,308918.92452318105,25876.982373272825
2008-29-061,303237.0592554495,19089.003205259127
2008-29-069,254509.38582518813,17865.34315909518
2008-29-071,608346.6846772195,17409.02727326455
2008-29-062,294692.6386538255,20385.6442551002
2008-29-075,486578.5807279612,20495.32647351649
2008-29-076,195361.74484512355,19289.5893285349
2008-29-066,315046.88609829446,20302.377276646686
2008-29-091,424745.5946240159,18121.89071108401
2008-29-074,401711.47862688056,14912.016856301268
2008-29-073,58680.39098057328,10436.041804687971
2008-29-064,319450.28243426216,26112.599721161023
2008-29-090,278816.51066268893,10724.480060912669
2008-29-072,27041.25392085349,5116.89673106298
2008-29-070,201606.083462782,15018.173421890824
2008-29-093,251826.7961501104,11711.613085278545
2008-29-065,296449.68405262,18948.46178710634
2008-29-095,347069.20193302794,18194.79485074058
2008-29-089,358397.2800857301,24887.17194877693
2008-29-094,357669.6972134781,16318.88559412345
2008-29-081,287353.303576435,26691.15172215016
2008-29-083,291630.2913171048,18282.8547464336
2008-29-088,227099.85739403268,15640.514597495168
2008-29-084,303898.606849549,20760.375850822777
2008-29-077,320916.30337717803,21061.351549173705
2008-29-097,333526.9803556263,34582.8421390765
2008-29-096,273491.13453071687,18797.026428800826
2008-29-104,255257.67718665532,17676.533608924947
2008-29-082,242506.8504417686,19058.05455323668
2008-29-085,274351.42345989734,20615.723900495104
2008-29-080,250121.27275026496,29431.98832576003
2008-29-087,239214.22665249225,18309.04089648975
2008-29-103,234825.29739558743,18659.82807520828
2008-29-116,278762.8979380063,27279.35803851628
2008-29-105,293563.81473791494,16157.37268942991
2008-29-078,231077.55505259265,12115.453541143024
2008-29-086,214402.18700978177,18197.461648709257
2008-29-106,82240.27607050848,4737.106083658491
2008-29-108,314892.0898105417,19246.76630300901
2008-29-115,274493.7116757046,20151.32740106783
2008-29-107,377637.53467175394,21795.71087365799
2008-29-102,296622.74385159265,24821.06399740535
2008-29-098,297735.8607632524,30087.19688306603
2008-29-079,279988.0419678031,15321.412384706258
2008-29-110,265688.90291047463,18951.614327216023
2008-29-137,252319.59170494103,27551.667224028148
2008-29-099,299233.19096356875,20580.14322579326
2008-29-117,247492.90182508115,36656.98345771901
2008-29-109,254941.5623187665,18903.23665655497
2008-29-100,296049.66931095487,31990.240560753737
2008-29-111,372029.691166901,30580.263486809425
2008-29-136,276003.3185955646,30712.861351917032
2008-29-101,234187.6372899544,26560.39110788051
2008-29-118,243159.02146820465,33180.15221179038
2008-29-113,223283.84551550305,18512.138641287973
2008-29-114,222940.2627103768,37934.88866362878
2008-29-140,244907.8706264141,23239.704402868527
2008-29-112,245099.78871388684,19537.353626838565
2008-29-138,256583.51412384555,25346.656075934075
2008-29-126,228307.66835744755,22819.02330749333
2008-29-128,249853.53491113603,35321.61317103656
2008-29-139,258978.55978134213,25798.613310038592
2008-29-123,217752.5735470803,32303.189557701924
2008-29-127,241683.56024568796,29506.75934721325
2008-29-134,290812.04279660434,33823.988909312786
2008-29-142,246001.16324895545,28396.438906639083
2008-29-143,270352.7303069408,25712.539485719983
2008-29-141,259419.0670341441,27387.67573297489
2008-29-119,251677.12899589344,35707.413482318494
2008-29-144,293652.3364481596,25192.83264286173
2008-29-135,235547.02221568453,34670.25929962118
2008-29-125,213457.3384223134,26688.8540997786
2008-29-194,278089.8712665845,34569.31730009848
2008-29-133,365004.278750208,43099.25919182087
2008-29-120,240474.5475996144,36701.39203842604
2008-29-122,164350.889153605,45108.872981680666
2008-29-180,309996.8000802229,30651.47792919072
2008-29-179,317550.4921224951,44716.10842378643
2008-29-121,253257.63116374097,39064.25574739985
2008-29-129,212971.9696109709,35125.848125936885
2008-29-124,234499.36954759847,34369.29993167287
2008-29-195,241915.33093314304,31665.227306379347
2008-29-132,150266.29450916348,17700.06496299177
2008-29-181,284461.0800483837,36752.3464717032
2008-29-145,254992.500617544,27210.68790195894
2008-29-148,278590.5101159244,27413.66630550456
2008-29-130,202006.99154543845,32796.96527676388
2008-29-178,311414.0151826806,45417.01433735593
2008-29-150,3243937.3421449247,53167.15116918023
2008-29-196,210688.0584784852,26513.199573461665
2008-29-152,2449611.7319756006,43210.58658009343
2008-29-182,326048.8764572478,41539.69105950007
2008-29-147,261671.67863771736,21696.984323798275
2008-29-200,281717.7959803757,53452.42975269837
2008-29-193,233931.42038033303,39929.43150238127
2008-29-197,282285.670539328,38734.00132352156
2008-29-201,333954.8712992736,41946.00821066996
2008-29-131,226269.7322196348,38490.9433576632
2008-29-174,119746.6514720137,61294.58688493465
2008-29-149,244225.7550670805,31680.66221056492
2008-29-155,263693.5299289785,4278.32783998466
2008-29-151,32367.496493337967,14387.57969991957
2008-29-146,263320.8172437678,21458.8027705517
2008-29-154,1861969.062850897,36232.68247717637
2008-29-199,269653.70863866823,39222.12509250482
2008-29-191,244813.49803695708,38507.27334755121
2008-29-158,342418.18831243913,5555.605662257517
2008-29-153,864356.7997859466,54241.28483383127
2008-29-157,362831.43790254224,5886.802920109803
2008-29-159,226933.2977419061,3681.906969087202
2008-29-160,159348.861074195,3775.807144180629
2008-29-202,145711.16306468382,12715.514905266842
2008-29-156,320017.77627239283,5192.167444854775
2008-29-203,473780.0124164052,40775.21729695192
2008-29-161,14961.957925671244,7727.322194174731
2008-29-205,307728.42118427024,38884.11904581968
2008-29-175,175373.48290608276,20533.07630405724
2008-29-164,258813.74647799612,4199.155198179389
2008-29-165,189538.7326063313,3075.1942858948632
2008-29-162,221745.05191344352,3597.7296418142214
2008-29-166,353852.4908436719,5976.891389571352
2008-29-163,263783.9852768203,4486.112515994988
2008-29-167,216360.70998094903,5733.168269941485
2008-29-168,181665.0337319933,2947.446498124671
2008-29-169,217467.6608389525,3811.37548034871
2008-29-172,55573.02230758457,6237.863836135019
2008-29-170,108876.83547626942,2877.444648714236
2008-29-177,507549.15147666,58004.96162291721
2008-29-173,16785.87584243619,6716.733968049251
2008-29-171,11884.53460938281,4191.906620053263
2008-29-176,267429.5884714527,49949.08268393236
2008-29-204,231344.5439788063,22247.120128696144
2008-29-207,295518.48119412054,45311.4270261424
2008-29-192,255681.6156186327,36653.08935861976
2008-29-183,271919.78605053894,36420.43023923272
2008-29-206,249988.7945506499,34901.025625113914
